thickness,Mass,logT,logg,logR,logtau,logL
thin,0.3,3.70575491130838,7.45891047,-1.77186071163614,9.35272379413967,29.8169740755321
thin,0.3,3.69986862815757,7.45956419,-1.77218754749409,9.3685070452202,29.7927751702837
thin,0.3,3.69380766393137,7.46017814,-1.77249466489862,9.38400214422198,29.7679174033876
thin,0.3,3.68753333089072,7.46074921,-1.77278017206842,9.39927609950357,29.742248952707
thin,0.3,3.68107706112919,7.46127849,-1.77304476656834,9.41438916323776,29.7158945893622
thin,0.3,3.6745285164354,7.46177103,-1.77329100272963,9.42935849188079,29.6892078672541
thin,0.3,3.66797608862422,7.46223153,-1.77352144328358,9.44413008422893,29.6625377018946
thin,0.3,3.66145178735323,7.46266266,-1.77373680453184,9.45865839255698,29.6360093070254
thin,0.3,3.65494348700228,7.46306724,-1.7739392895959,9.47294357968152,29.609571573485
thin,0.3,3.64842814595216,7.46344951,-1.77413036481255,9.48701570886667,29.583127897676
thin,0.3,3.6418796493186,7.46381164,-1.77431150009776,9.50091004204557,29.5565718004717
thin,0.3,3.63527515495332,7.46415526,-1.77448305437793,9.51466832900599,29.5298101958822
thin,0.3,3.62858050873302,7.46448242,-1.77464687397712,9.52832190076328,29.5027045428007
thin,0.3,3.62177723897399,7.46479341,-1.77480220676172,9.54190359568456,29.4751804052781
thin,0.3,3.61067827960437,7.46525105,-1.77503121954674,9.5637894910701,29.4303269765213
thin,0.3,3.60505826875701,7.46545517,-1.77513312444078,9.57433227423164,29.4076429091178
thin,0.3,3.59976654985597,7.46564069,-1.77522575218602,9.58462517841852,29.3862904184645
thin,0.3,3.59110571829155,7.46594348,-1.77537719831959,9.60450684926786,29.3513441967423
thin,0.3,3.584008878622,7.46616395,-1.77548737414278,9.62351805618206,29.3227364175917
thin,0.3,3.577503932339,7.46636425,-1.77558752439243,9.64173183439566,29.2965162324195
thin,0.3,3.57116780414434,7.4665627,-1.77568695287398,9.65921239614338,29.2709733113646
thin,0.3,3.56489095162399,7.46675474,-1.7757830514639,9.67601649696509,29.2456740177193
thin,0.3,3.55854171901714,7.46692813,-1.77586948386139,9.69219454736111,29.2201036404232
thin,0.3,3.55204130927408,7.46708494,-1.77594810757599,9.70779152471052,29.1939450848193
thin,0.3,3.54879693541155,7.46715788,-1.77598462959281,9.72276550698624,29.1808948189298
thin,0.3,3.53947713389558,7.46735598,-1.77608340349182,9.74285634223744,29.1434173514649
thin,0.3,3.52963293936674,7.46755131,-1.77618108128537,9.76210595279362,29.1038454385796
thin,0.3,3.52007848713267,7.46772927,-1.7762702034755,9.78015364663458,29.0654493694829
thin,0.3,3.50937699836498,7.46790886,-1.77636008998093,9.79817445572324,29.022463839182
thin,0.3,3.49883925766817,7.46806872,-1.77643992181126,9.814931936007,28.980153188705
thin,0.3,3.48819456183193,7.46821984,-1.77651566370128,9.83128804426456,28.9374232998006
thin,0.3,3.47722117438463,7.46837178,-1.77659141880315,9.84751182897888,28.8933777714298
thin,0.3,3.46575481704129,7.46852666,-1.77666905350304,9.86348940688741,28.8473574943652
thin,0.3,3.45417878176451,7.46867144,-1.77674110196167,9.8789169041209,28.8009085516878
thin,0.3,3.44270186095031,7.46879453,-1.77680270727297,9.8939677673422,28.7548778062193
thin,0.3,3.43098291397556,7.4689026,-1.77685685248887,9.90892081037186,28.7078939028479
thin,0.3,3.41916629978407,7.46900578,-1.77690839006809,9.92364604722727,28.6605243565249
thin,0.3,3.40734648687724,7.46911141,-1.77696142787538,9.93817495467672,28.6131394089099
thin,0.3,3.39517890014596,7.46921315,-1.77701223072173,9.95259631262651,28.5643672804971
thin,0.3,3.38321842912333,7.46930535,-1.77705818253208,9.96670069721527,28.5164332993928
thin,0.3,3.37146071180412,7.46938773,-1.77709928176584,9.9807425889103,28.4693200054069
thin,0.3,3.35972262697191,7.4694636,-1.77713739544012,9.99487376639772,28.4222918372238
thin,0.3,3.34804496813852,7.46953614,-1.77717364390022,10.0090674255509,28.3755085202833
thin,0.3,3.33605106465503,7.46961086,-1.77721101661428,10.0233380751299,28.3274582487326
thin,0.3,3.32425104499695,7.46968311,-1.77724727121997,10.0373942234818,28.2801860079659
thin,0.3,3.31242180050658,7.46975507,-1.77728315504695,10.0514195796822,28.2327969496022
thin,0.3,3.30059007147756,7.46982295,-1.77731717266213,10.06535859023,28.1854021835244
thin,0.3,3.28892458494781,7.46988699,-1.77734894976463,10.0791808841354,28.1386761887002
thin,0.3,3.27693146135715,7.46995184,-1.77738147697165,10.0929854204443,28.0906389078532
thin,0.3,3.26518167541311,7.47001174,-1.77741138919727,10.106471040761,28.0435799602384
thin,0.3,3.25341099556379,7.47006475,-1.77743793802322,10.1198435710867,27.9964440710585
thin,0.3,3.24167002777047,7.47011305,-1.77746224470951,10.1330395020202,27.9494318725669
thin,0.3,3.22997106238149,7.47015689,-1.77748393490125,10.1460414783671,27.902592217511
thin,0.3,3.21831236652895,7.47019964,-1.77750525217966,10.1588492924914,27.8559146257022
thin,0.3,3.20670420258466,7.4702434,-1.77752731853487,10.1714532154972,27.8094382298555
thin,0.3,3.19536320267101,7.47028656,-1.77754901197695,10.1838387526461,27.7640311689565
thin,0.3,3.18362263225695,7.47033036,-1.7775707065027,10.1961584922246,27.7170250713669
thin,0.3,3.1722439353842,7.47037089,-1.77759090582849,10.2080221782831,27.671469709758
thin,0.35,4.64710707028689,7.27638087,-1.6471224790538,4.45939318351074,33.8318590926796
thin,0.35,4.56747296309992,7.30716608,-1.66251533871515,5.17609125905568,33.4825374467767
thin,0.35,4.53547830287645,7.32009659,-1.66898047979414,5.47712125471966,33.3416281826689
thin,0.35,4.51660897825929,7.32812642,-1.67299534649523,5.65321251377534,33.2581210418375
thin,0.35,4.50331859215496,7.33400097,-1.6759326850317,5.77815125038364,33.1990851232945
thin,0.35,4.49304826016523,7.33867453,-1.67826938563596,5.8750612633917,33.1533300125866
thin,0.35,4.48135717588159,7.34418819,-1.68102614726638,5.98900461569854,33.1010521280777
thin,0.35,4.46873550330693,7.35035929,-1.68411169005332,6.11295973151326,33.0443943179431
thin,0.35,4.45619424935828,7.35668347,-1.68727399839927,6.23392465961099,32.9879051951962
thin,0.35,4.44385871711397,7.36309866,-1.69048153969468,6.35030365875027,32.9321478708359
thin,0.35,4.43180097827858,7.3695765,-1.69372034809721,6.46154429486784,32.8774390767035
thin,0.35,4.41999767322234,7.37610281,-1.69698349193914,6.56739965186587,32.8236995343408
thin,0.35,4.40842669723605,7.38264729,-1.70025568675265,6.66725584120708,32.7708711496214
thin,0.35,4.39705211076458,7.3891459,-1.70350509459083,6.76046093487821,32.718874208527
thin,0.35,4.38596022052014,7.39550199,-1.70668303579844,6.8465387462285,32.6681505324054
thin,0.35,4.37510659194562,7.40167554,-1.7097698326466,6.92592549879279,32.6185624571216
thin,0.35,4.36453707331938,7.40761658,-1.71274048783893,6.99901564257944,32.5703433754167
thin,0.35,4.35421808081957,7.41331863,-1.7155914804872,7.06661995314345,32.5233653167222
thin,0.35,4.34411024640774,7.41877759,-1.7183209595925,7.12942175824964,32.4774750605661
thin,0.35,4.33420220170326,7.42398809,-1.72092617554636,7.18799536520644,32.4326323014934
thin,0.35,4.32455359886281,7.42895496,-1.72340973051627,7.24292611036943,32.3890710609729
thin,0.35,4.31505935489931,7.43371893,-1.72579168195568,7.29496306574376,32.3463300853545
thin,0.35,4.3057563601077,7.43827691,-1.72807060598897,7.34439168414469,32.3045601041035
thin,0.35,4.29665868676264,7.44264549,-1.73025486800211,7.39163858841671,32.2638009981682
thin,0.35,4.2876655124773,7.44685051,-1.73235746713048,7.43708434521504,32.2236231215592
thin,0.35,4.27882319449589,7.45087815,-1.7343714022501,7.48077619923695,32.1842262311915
thin,0.35,4.27013200752158,7.45473792,-1.73630117021332,7.52295139667004,32.1456019105869
thin,0.35,4.26156177943926,7.45844049,-1.73815243518853,7.56380514274885,32.1076182858888
thin,0.35,4.25312643396839,7.46198781,-1.73992621103925,7.6034471901326,32.0703297622289
thin,0.35,4.24481551748797,7.46538854,-1.74162633353253,7.64202426485513,32.0336850578004
thin,0.35,4.23662424266783,7.46864868,-1.7432563996958,7.67963027792392,31.9976599387026
thin,0.35,4.22854698020659,7.47177479,-1.74481940888959,7.71633762170532,31.9622247677985
thin,0.35,4.22058020767969,7.47477176,-1.74631809368707,7.75220315208342,31.9273607119433
thin,0.35,4.21271285224825,7.47764125,-1.74775281451855,7.78727183781296,31.8930218330916
thin,0.35,4.2049445814153,7.48038855,-1.74912642199644,7.82155957558961,31.8592014245875
thin,0.35,4.19726996396847,7.48302234,-1.75044323933618,7.85510034721736,31.8258691447462
thin,0.35,4.18968475099809,7.48555094,-1.75170766943732,7.88792170606795,31.7929996962583
thin,0.35,4.18218481788998,7.48798273,-1.75292348295754,7.92004350690531,31.7605682039792
thin,0.35,4.17475794843823,7.49032557,-1.75409486711244,7.95147973423786,31.7285178899726
thin,0.35,4.16741355724538,7.49258065,-1.75522251827377,7.98222838958529,31.6968852592137
thin,0.35,4.16013329269897,7.49474873,-1.75630644301664,8.01230520446349,31.6655960925721
thin,0.35,4.1529161035461,7.49682924,-1.75734666298474,8.04168001407335,31.6346468235118
thin,0.35,4.14576193557791,7.4988228,-1.75834357273751,8.07033751880336,31.604036629137
thin,0.35,4.13867518200194,7.50072998,-1.75929722637885,8.09826809767323,31.5737824325753
thin,0.35,4.13163607426934,7.50255367,-1.760209130384,8.12546890358435,31.5438022989231
thin,0.35,4.12468367983635,7.50429288,-1.7610786567982,8.15190465009288,31.5142534749151
thin,0.35,4.11779432863495,7.50595943,-1.76191204130068,8.1776271007561,31.4850295526491
thin,0.35,4.11098266660739,7.50755711,-1.7627108795105,8.20262915384981,31.4561851406616
thin,0.35,4.10423305668858,7.50909458,-1.76347932287513,8.22694230869058,31.4276493445765
thin,0.35,4.09757082238701,7.51057627,-1.76422047176921,8.25055758842719,31.3995186627853
thin,0.35,4.09100615872563,7.51200895,-1.7649367272257,8.27348625287267,31.3718273056181
thin,0.35,4.08457487317707,7.51339331,-1.7656286916387,8.29565900674,31.3447177742792
thin,0.35,4.07834176552946,7.51472404,-1.76629406006532,8.31688957272424,31.3184546500353
thin,0.35,4.07244382324366,7.51598342,-1.76692394846711,8.33673963348513,31.2936036151661
thin,0.35,4.06770677493582,7.51701099,-1.76743779952391,8.35248892539069,31.2736278253046
thin,0.35,4.0639586192567,7.51784466,-1.76785458572815,8.36483942867254,31.2578014076488
thin,0.35,4.06055830366983,7.51860771,-1.76823589314458,8.37596267129628,31.2434371679886
thin,0.35,4.0573339508075,7.51933862,-1.76860141343466,8.38644973677418,31.229808759577
thin,0.35,4.05428187643278,7.52003842,-1.76895147313046,8.39631287671639,31.2169008086633
thin,0.35,4.0514060609617,7.52070442,-1.76928419965279,8.40555466226529,31.2047313644663
thin,0.35,4.04865458678782,7.52134598,-1.76960506170832,8.41434885142331,31.1930839509431
thin,0.35,4.04597649520576,7.52197383,-1.76991917805161,8.42287336816702,31.1817438601965
thin,0.35,4.04333270961742,7.52259674,-1.77023057947097,8.43123635242299,31.1705456746093
thin,0.35,4.04072469266506,7.52321321,-1.77053889191441,8.43944133282419,31.1594971109766
thin,0.35,4.03813123203328,7.52382481,-1.77084447694483,8.44756406192576,31.1485116531759
thin,0.35,4.03549990409736,7.52444204,-1.77115322566692,8.45575546594542,31.137369305081
thin,0.35,4.03282463531297,7.52506887,-1.77146662000574,8.46404533843477,31.1260414206987
thin,0.35,4.03013361926052,7.52570114,-1.77178282435738,8.47233759922227,31.1146450059696
thin,0.35,4.02746132738331,7.52633032,-1.77209741225535,8.48053396010107,31.1033267611058
thin,0.35,4.02478942801625,7.52695658,-1.77241038001786,8.48868704664714,31.0920128487814
thin,0.35,4.02207015532357,7.52758699,-1.77272579289212,8.49693946799666,31.0805052715472
thin,0.35,4.01926316104286,7.52822976,-1.77304698762397,8.50541237576216,31.0686344010054
thin,0.35,4.01636348330459,7.52889197,-1.77337805191211,8.51412480692228,31.0563734680405
thin,0.35,4.01343537580844,7.52958393,-1.7737241986937,8.522896290423,31.0439690801289
thin,0.35,4.01062377122431,7.53025546,-1.77405986125666,8.53128318495746,31.032051148312
thin,0.35,4.00787030598961,7.53090661,-1.77438538638212,8.53945487433101,31.0203861461239
thin,0.35,4.00510599800108,7.53155496,-1.77470966929797,8.54762002964187,31.0086806365201
thin,0.35,4.00233282906384,7.53220357,-1.77503382265883,8.55577632391155,30.9969394078745
thin,0.35,3.99957049627762,7.53284782,-1.77535598523834,8.5638664397267,30.9852458023392
thin,0.35,3.99680946015212,7.53349045,-1.77567726969928,8.57192010600946,30.97355902328
thin,0.35,3.994045609544,7.53413382,-1.77599916471919,8.5799506535699,30.9618602924934
thin,0.35,3.991284781248,7.53477511,-1.77631980659088,8.58794062025742,30.9501756613721
thin,0.35,3.98851284965766,7.53541562,-1.77663993886423,8.59593029930489,30.9384474201341
thin,0.35,3.98571305877522,7.53605898,-1.77696180140403,8.6039686411283,30.9266048993504
thin,0.35,3.98288334217274,7.53670492,-1.77728465027075,8.61206073731872,30.914640079166
thin,0.35,3.98002029282234,7.53735046,-1.77760736523305,8.62021374195388,30.9025423765566
thin,0.35,3.97709936370618,7.53800022,-1.77793219199406,8.62849703037482,30.8902089061014
thin,0.35,3.97411948547726,7.53865247,-1.77825838582377,8.63691155303685,30.8776371402912
thin,0.35,3.9710733117158,7.53930729,-1.77858594962179,8.64547591417769,30.8647976090106
thin,0.35,3.96795586231359,7.5399646,-1.7789145110927,8.65420292615145,30.8516704881847
thin,0.35,3.96476465999657,7.54062465,-1.77924444781224,8.66309795874327,30.838245631756
thin,0.35,3.96150177041847,7.54128757,-1.77957613851167,8.67215486689496,30.8245311598603
thin,0.35,3.95817387989068,7.54195361,-1.7799088348758,8.68135468199093,30.8105535486534
thin,0.35,3.95479169416856,7.54262177,-1.7802429153844,8.69066787518109,30.7963566457885
thin,0.35,3.95136407601448,7.54328958,-1.78057687643066,8.70006876801034,30.7819783509485
thin,0.35,3.94789421705104,7.54395457,-1.78090958672037,8.70954715934083,30.7674339482176
thin,0.35,3.94438132165588,7.54461547,-1.78123991149911,8.71910405174939,30.7527215052187
thin,0.35,3.94082489879431,7.54527185,-1.78156822263772,8.72874065938777,30.7378393869489
thin,0.35,3.93722528660624,7.54592353,-1.78189375978606,8.7384557464492,30.7227892701776
thin,0.35,3.9335837886987,7.54657072,-1.78221765074481,8.74824603246672,30.7075760518071
thin,0.35,3.92990346080472,7.54721344,-1.78253875657574,8.75810368601509,30.6922120154833
thin,0.35,3.92618738507934,7.54785172,-1.78285820682143,8.76802069808628,30.676709426799
thin,0.35,3.92243871861996,7.5484845,-1.78317448200628,8.77798799736098,30.6610820023153
thin,0.35,3.9186532492911,7.54911457,-1.78348947094173,8.7880180396248,30.6453100457335
thin,0.35,3.91485004415289,7.5497384,-1.78380127336657,8.79805935404843,30.6294734132746
thin,0.35,3.91102641067625,7.55035649,-1.78411026197705,8.80811910621086,30.6135607603824
thin,0.35,3.90718709297788,7.55096913,-1.78441681060026,8.81818695056947,30.5975908769222
thin,0.35,3.90333689463513,7.55157637,-1.78472053364893,8.82825169991628,30.5815828721067
thin,0.35,3.89947816098506,7.55217835,-1.78502142503998,8.8383088449894,30.5655459499305
thin,0.35,3.89560854558301,7.55277647,-1.78532024031125,8.84836520156273,30.549469326356
thin,0.35,3.89174447034688,7.55336773,-1.78561621293671,8.85837824798427,30.5334218641908
thin,0.35,3.88788253837428,7.55395197,-1.78590819304976,8.86835890906024,30.5173899010827
thin,0.35,3.88402171035718,7.55452778,-1.78619617245761,8.87830936436224,30.5013706917442
thin,0.35,3.88015188651818,7.55509753,-1.78648090667921,8.88825679482721,30.4853217200634
thin,0.35,3.87628292213533,7.55565836,-1.78676124304256,8.89817511088337,30.4692849254701
thin,0.35,3.87240800896261,7.55621094,-1.78703755520204,8.90808168841383,30.4532326960713
thin,0.35,3.86852909703228,7.55675459,-1.78730945282172,8.91797331877863,30.4371733920122
thin,0.35,3.86464414938353,7.55729123,-1.78757769303883,8.92785633658407,30.4210969541827
thin,0.35,3.86076947489446,7.55781877,-1.7878415029582,8.93768992080159,30.4050708040377
thin,0.35,3.85690809803156,7.55833685,-1.7881004911685,8.94746788569607,30.3891072290428
thin,0.35,3.85305837282578,7.5588481,-1.78835618277543,8.95719817768339,30.3731969612228
thin,0.35,3.8492363080996,7.55935128,-1.78860780450016,8.96684284553647,30.357405561545
thin,0.35,3.84544533050037,7.55984683,-1.78885573307778,8.97639652443915,30.3417462341479
thin,0.35,3.84168937138181,7.56033629,-1.78910034621307,8.98585350743926,30.3262328061912
thin,0.35,3.83798360525038,7.56081836,-1.78934125389195,8.99517850667639,30.3109277043899
thin,0.35,3.8343308850932,7.56129316,-1.78957883440824,9.00436781070987,30.2958421026971
thin,0.35,3.83073355261057,7.56176187,-1.78981308222595,9.01341954769423,30.2809840231344
thin,0.35,3.82720200515735,7.56222269,-1.79004360692824,9.02231039863785,30.2663970547078
thin,0.35,3.82373290294603,7.56267704,-1.79027078766933,9.03105280317599,30.2520662214057
thin,0.35,3.82033396807334,7.5631233,-1.79049384843312,9.03963061752133,30.2380242623369
thin,0.35,3.81700338468003,7.56356299,-1.7907135538983,9.04805472833031,30.2242620943537
thin,0.35,3.81374920340354,7.56399462,-1.79092951317488,9.05630556881898,30.2108138093084
thin,0.35,3.81057229778791,7.56441914,-1.79114172061674,9.06438759786523,30.1976815782995
thin,0.35,3.80738008177215,7.56485122,-1.79135789296349,9.07254839544846,30.1844807610984
thin,0.35,3.80275827507645,7.56549305,-1.79167887572285,9.08450907325943,30.1653517732581
thin,0.35,3.79622410627897,7.5664542,-1.79215944120458,9.1018542599891,30.1382540544602
thin,0.35,3.78894180133974,7.56764992,-1.79275712000298,9.12218178891525,30.1079290136013
thin,0.35,3.78272581712842,7.56877978,-1.79332187661916,9.14081652764977,30.0819349721236
thin,0.35,3.77714791434233,7.56984576,-1.79385513479054,9.15874594955214,30.0585573559007
thin,0.35,3.77196430113482,7.57089691,-1.7943804945298,9.1768682402582,30.0367717739014
thin,0.35,3.76715114449599,7.57193155,-1.79489792635108,9.19521198247006,30.0164846961114
thin,0.35,3.7626287632718,7.57294457,-1.7954042832605,9.21374825704653,29.9973821462916
thin,0.35,3.75828111739169,7.57392577,-1.79589523383602,9.23237342942893,29.9790103631728
